Content,Label
"Rarely , a movie is more than a movie .",0.5
Go .,0.41667
Jacquot 's strategy allows his cast the benefit of being able to give full performances ... while demonstrating vividly that the beauty and power of the opera reside primarily in the music itself .,0.5
"Quitting delivers a sucker-punch , and its impact is all the greater beause director Zhang 's last film , the cuddly Shower , was a non-threatening multi-character piece centered around a public bath house .",0.5
"By not averting his eyes , Solondz forces us to consider the unthinkable , the unacceptable , the unmentionable .",0.5
"One Hour Photo may seem disappointing in its generalities , but it 's the little nuances that perhaps had to escape from director Mark Romanek 's self-conscious scrutiny to happen , that finally get under your skin .",0.54167
"While general audiences might not come away with a greater knowledge of the facts of Cuban music , they 'll be treated to an impressive and highly entertaining celebration of its sounds .",0.58333
A fascinating documentary that provides a rounded and revealing overview of this ancient holistic healing system,0.5
"Birthday Girl lucks out with Chaplin and Kidman , who are capable of anteing up some movie star charisma when they need it to sell us on this twisted love story , but who can also negotiate the movie 's darker turns .",0.5
An interesting look behind the scenes of Chicago-based rock group Wilco ...,0.5
Sharp edges and a deep vein of sadness run through its otherwise comic narrative .,0.31944
There 's lots of cool stuff packed into ESPN 's Ultimate X.,0.22222
"Rock solid family fun out of the gates , extremely imaginative through out , but wanes in the middle",0.29167
The Ya-Ya 's have many secrets and one is - the books are better .,0.63889
Translating complex characters from novels to the big screen is an impossible task but they are true to the essence of what it is to be Ya-Ya .,0.5
"The touch is generally light enough and the performances , for the most part , credible .",0.5
"I liked About Schmidt a lot , but I have a feeling that I would have liked it much more if Harry & Tonto never existed .",0.41667
Steers has an unexpectedly adamant streak of warm-blooded empathy for all his disparate Manhattan denizens -- especially the a \*\* holes .,0.56944
That Storytelling has value can not be denied .,0.54167
"Not even Solondz 's thirst for controversy , sketchy characters and immature provocations can fully succeed at cheapening it .",0.5
"Once the downward spiral comes to pass , Auto Focus bears out as your typical junkie opera ...",0.5
A knowing sense of humor and a lot of warmth ignite Son of the Bride .,0.47222
"A rich tale of our times , very well told with an appropriate minimum of means .",0.19444
"The characters are complex and quirky , but entirely believable as the remarkable ensemble cast brings them to life .",0.22222
"In all fairness , I must report that the children of varying ages in my audience never coughed , fidgeted or romped up and down the aisles for bathroom breaks .",0.16667
"As gory as the scenes of torture and self-mutilation may be , they are pitted against shimmering cinematography that lends the setting the ethereal beauty of an Asian landscape painting .",0.36111
"Efficient , suitably anonymous chiller .",0.40278
"Gorgeous scenes , masterful performances , but the sickly sweet gender normative narrative left an acrid test in this gourmet 's mouth .",0.625
The hot topics of the plot are relegated to the background -- a welcome step forward from the Sally Jesse Raphael atmosphere of films like Philadelphia and American Beauty .,0.65278
"It 's usually a bad sign when directors abandon their scripts and go where the moment takes them , but Olympia , Wash. , based filmmakers Anne de Marcken and Marilyn Freeman did just that and it 's what makes their project so interesting .",0.33333
"A memorable experience that , like many of his works , presents weighty issues colorfully wrapped up in his own idiosyncratic strain of kitschy goodwill .",0.15278
"Executed with such gentle but insistent sincerity , with such good humor and appreciation of the daily grind that only the most hardhearted Scrooge could fail to respond .",0.5
The gentle comic treatment of adolescent sturm und drang should please fans of Chris Fuhrman 's posthumously published cult novel .,0.38889
Director Claude Chabrol has become the master of innuendo .,0.19444
"It is not what you see , it is what you think you see .",0.375
"A deftly entertaining film , smartly played and smartly directed .",0.51389
A documentary to make the stones weep -- as shameful as it is scary .,0.54167
I hope the movie is widely seen and debated with appropriate ferocity and thoughtfulness .,0.52778
A thought-provoking look at how Western foreign policy - however well intentioned - can wreak havoc in other cultures .,0.54167
"Asks what truth can be discerned from non-firsthand experience , and specifically questions cinema 's capability for recording truth .",0.54167
"The journey to the secret 's eventual discovery is a separate adventure , and thrill enough .",0.5
"A quiet , disquieting triumph .",0.5
Darkly funny and frequently insightful .,0.72222
"... the tale of her passionate , tumultuous affair with Musset unfolds as Sand 's masculine persona , with its love of life and beauty , takes form .",0.65278
"If you want to see a train wreck that you ca n't look away from , then look no further , because here it is .",0.5
There 's so much to look at in Metropolis you hate to tear your eyes away from the images long enough to read the subtitles .,0.61111
"The search for redemption makes for a touching love story , mainly because Blanchett and Ribisi compellingly tap into a spiritual aspect of their characters ' suffering .",0.73611
A film of ideas and wry comic mayhem .,0.36111
"At its worst the screenplay is callow , but at its best it is a young artist 's thoughtful consideration of fatherhood .",0.5
"A worthwhile documentary , whether you 're into rap or not , even if it may still leave you wanting more answers as the credits roll .",0.45833
Fessenden 's narrative is just as much about the ownership and redefinition of myth as it is about a domestic unit finding their way to joy .,0.56944
That the film opens with maggots crawling on a dead dog is not an out of place metaphor .,0.5
"Stanley Kwan has directed not only one of the best gay love stories ever made , but one of the best love stories of any stripe .",0.52778
"The concert footage is stirring , the recording sessions are intriguing , and -- on the way to striking a blow for artistic integrity -- this quality band may pick up new admirers .",0.26389
Norton holds the film together .,0.25
